기간,국가,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
2024,말레이시아,69.0,도자제품,145.6,7990,4285.2,2734,5256
2024,말레이시아,70.0,유리와 유리제품,2510.8,7545,146253.0,65970,-58425
2024,말레이시아,71.0,"천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",44.6,8571,38.9,4297,4275
2024,말레이시아,72.0,철강,292993.8,259277,241303.0,177319,81958
2024,말레이시아,73.0,철강의 제품,16518.5,65258,5619.3,17788,47471
2024,말레이시아,74.0,구리와 그 제품,23177.4,115733,11301.5,88120,27613
2024,말레이시아,75.0,니켈과 그 제품,53.0,2905,73.3,426,2479
2024,말레이시아,76.0,알루미늄과 그 제품,11637.5,31942,69802.3,179243,-147301
2024,말레이시아,78.0,납과 그 제품,7148.2,16289,15.2,85,16204
2024,말레이시아,79.0,아연과 그 제품,11598.8,29686,0.0,12,29674
2024,말레이시아,80.0,주석과 그 제품,31.0,719,717.9,19487,-18768
2024,말레이시아,81.0,"그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",111.8,3577,106.2,904,2674
2024,말레이시아,82.0,"비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",377.2,7353,5.7,242,7110
2024,말레이시아,83.0,비금속(卑金屬)으로 만든 각종 제품,506.6,2998,114.4,1207,1791
2024,말레이시아,84.0,원자로ㆍ보일러ㆍ기계류와 이들의 부분품,29230.6,634083,5564.1,1127304,-493221
2024,말레이시아,85.0,"전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",13513.4,1258700,8708.3,1471686,-212986
2024,말레이시아,86.0,"철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",326.7,357,6.3,2,355
2024,말레이시아,87.0,철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품,5973.5,75072,134.4,11636,63436
2024,말레이시아,88.0,"항공기와 우주선, 이들의 부분품",45.1,11917,5.1,5319,6598
2024,말레이시아,89.0,선박과 수상 구조물,0.1,2,0.0,0,2
2024,말레이시아,90.0,"광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",2122.8,129171,1128.4,430233,-301062
2024,말레이시아,91.0,시계와 그 부분품,0.3,89,0.1,24,65
2024,말레이시아,92.0,악기와 그 부분품과 부속품,0.4,17,66.4,1250,-1233
2024,말레이시아,94.0,"가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",768.3,6722,2038.5,9246,-2524
2024,말레이시아,95.0,완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품,48.6,1635,87.2,2689,-1053
2024,말레이시아,96.0,잡품,178.3,2739,367.1,8122,-5383
2024,말레이시아,97.0,예술품ㆍ수집품ㆍ골동품,0.1,7,0.0,18,-11
2024,말레이시아,99.0,"일시적 입법 ; 설치된 간이 수정에 따른 입법을 트레이드한다 ; 추가적 수입제한농업인 것의 제 22 부에 따른 확립된 것 조정 행위, 수정된 것처럼",0.0,0,22.8,0,0
2024,말리,22.0,음료ㆍ주류ㆍ식초,16.5,14,0.0,0,14
2024,말리,26.0,광(鑛)ㆍ슬래그(slag)ㆍ회(灰),0.0,0,36437.9,4746,-4746
2024,말리,30.0,의료용품,1.1,656,0.0,4,652
2024,말리,33.0,"정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",0.4,15,0.0,1,13
2024,말리,36.0,"화약류, 화공품, 성냥, 발화성 합금, 특정 가연성 조제품",2.3,99,0.0,0,99
2024,말리,38.0,각종 화학공업 생산품,1.0,56,0.0,0,56
2024,말리,40.0,고무와 그 제품,0.0,0,0.5,6,-6
2024,말리,49.0,"인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",9.6,60,0.0,0,60
2024,말리,52.0,면,0.1,2,0.0,0,2
2024,말리,83.0,비금속(卑金屬)으로 만든 각종 제품,14.6,19,0.0,0,19
2024,말리,84.0,원자로ㆍ보일러ㆍ기계류와 이들의 부분품,119.0,1360,0.0,0,1360
2024,말리,85.0,"전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",12.4,9,0.0,0,9
2024,말리,87.0,철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품,38.6,534,0.0,0,534
2024,말리,90.0,"광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",0.1,7,0.0,0,7
2024,맨섬,30.0,의료용품,0.0,0,2.1,243,-243
2024,맨섬,90.0,"광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",0.0,0,0.5,6,-6
2024,메요트,22.0,음료ㆍ주류ㆍ식초,52.1,41,0.0,0,41
2024,메요트,84.0,원자로ㆍ보일러ㆍ기계류와 이들의 부분품,41.5,164,0.0,0,164
2024,메요트,85.0,"전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",1.3,59,0.0,0,59
2024,메요트,87.0,철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품,13.3,157,0.0,0,157
2024,메요트,90.0,"광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",0.0,3,0.0,0,3
2024,멕시코,1.0,살아 있는 동물,0.0,0,0.0,5,-5
2024,멕시코,2.0,육과 식용 설육(屑肉),0.0,0,6977.7,26585,-26585
2024,멕시코,3.0,어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물,143.6,218,19818.3,17527,-17309
2024,멕시코,4.0,"낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",1.1,6,0.0,0,6
2024,멕시코,5.0,다른 류로 분류되지 않은 동물성 생산품,0.0,0,186.8,872,-872
2024,멕시코,6.0,"살아 있는 수목과 그 밖의 식물, 인경(鱗莖)ㆍ뿌리와 이와 유사한 물품, 절화(切花)와 장식용 잎",0.0,0,0.3,6,-6
2024,멕시코,7.0,식용의 채소ㆍ뿌리ㆍ괴경(塊莖),2.0,6,435.5,1908,-1902
2024,멕시코,8.0,"식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",0.3,6,2005.3,5392,-5386
2024,멕시코,9.0,커피ㆍ차ㆍ마테(maté)ㆍ향신료,9.6,61,21.5,157,-96
2024,멕시코,10.0,곡물,5.4,11,0.0,0,11
2024,멕시코,11.0,"제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",25.3,29,46.6,173,-143
2024,멕시코,12.0,"채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",108.3,2402,61.4,324,2077
2024,멕시코,13.0,"락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",6.9,82,202.4,4784,-4702
2024,멕시코,15.0,"동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",113.1,478,1863.5,12703,-12225
2024,멕시코,16.0,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품,25.8,204,272.3,826,-622
2024,멕시코,17.0,당류(糖類)와 설탕과자,29.0,139,537.2,2316,-2178
2024,멕시코,18.0,코코아와 그 조제품,22.6,114,38.4,339,-225
2024,멕시코,19.0,곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품,2477.0,10474,47.6,211,10264
2024,멕시코,20.0,채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품,106.5,1893,3242.7,5557,-3664
2024,멕시코,21.0,각종 조제 식료품,273.6,3990,180.2,3482,508
2024,멕시코,22.0,음료ㆍ주류ㆍ식초,1528.8,2695,469.6,3442,-747
2024,멕시코,23.0,"식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",240.9,1356,724.0,2041,-685
2024,멕시코,24.0,"담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",219.2,276,0.1,16,260
2024,멕시코,25.0,"소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",6902.9,2218,158668.7,11863,-9645
2024,멕시코,26.0,광(鑛)ㆍ슬래그(slag)ㆍ회(灰),363.2,606,209638.9,634614,-634008
2024,멕시코,27.0,"광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",46171.2,40662,1641172.4,878485,-837823
2024,멕시코,28.0,"무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",3729.2,5218,3444.3,10474,-5256
2024,멕시코,29.0,유기화학품,15928.0,33570,361.8,13264,20306
2024,멕시코,30.0,의료용품,82.3,14264,79.5,9076,5188
2024,멕시코,31.0,비료,1159.4,1023,75.2,187,836
2024,멕시코,32.0,"유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",3813.9,26420,2190.5,11982,14438
2024,멕시코,33.0,"정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",257.9,10112,52.3,1698,8414
2024,멕시코,34.0,비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품,1249.2,5190,842.7,1625,3565
2024,멕시코,35.0,"단백질계 물질, 변성전분, 글루(glue), 효소",1629.5,12484,0.1,7,12477
2024,멕시코,37.0,사진용이나 영화용 재료,3.6,74,0.0,1,73
2024,멕시코,38.0,각종 화학공업 생산품,10016.8,37826,2383.1,5000,32827
2024,멕시코,39.0,플라스틱과 그 제품,193257.4,501897,7609.9,19143,482754
2024,멕시코,40.0,고무와 그 제품,21746.6,102852,2512.6,23159,79694
2024,멕시코,41.0,원피(모피는 제외한다)와 가죽,1.4,355,60.5,110,245
2024,멕시코,42.0,"가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",5.8,231,9.2,747,-516
2024,멕시코,44.0,"목재와 그 제품, 목탄",693.7,1699,744.4,669,1029
2024,멕시코,46.0,"짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",0.0,1,0.0,2,-1
2024,멕시코,47.0,"목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",60.2,22,1020.0,349,-326
2024,멕시코,48.0,"종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",35611.8,36369,115.8,429,35940
2024,멕시코,49.0,"인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",168.1,1485,5.6,121,1364
2024,멕시코,50.0,견,0.3,98,0.0,0,98
2024,멕시코,52.0,면,41.6,283,0.0,0,283
2024,멕시코,53.0,"그 밖의 식물성 방직용 섬유, 종이실(paper yarn)과 종이실로 만든 직물",0.0,0,1.0,9,-9
2024,멕시코,54.0,"인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",1628.2,11515,89.8,217,11298
2024,멕시코,55.0,인조스테이플섬유,8166.9,13021,321.9,508,12513
2024,멕시코,56.0,"워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",1791.6,13165,5.9,37,13128
2024,멕시코,57.0,양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개,10.5,81,0.0,17,64
2024,멕시코,58.0,"특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",709.1,4094,0.1,12,4083
2024,멕시코,59.0,"침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",3231.5,26396,39.5,1951,24445
2024,멕시코,60.0,메리야스 편물과 뜨개질 편물,1086.7,7930,0.0,0,7930
2024,멕시코,61.0,의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다),21.0,552,43.4,2571,-2019
2024,멕시코,62.0,의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),11.3,612,21.1,1580,-968
2024,멕시코,63.0,"제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",52.2,1294,183.3,478,816
2024,멕시코,64.0,"신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",61.4,706,1.0,45,661
2024,멕시코,65.0,모자류와 그 부분품,0.6,34,7.4,601,-567
2024,멕시코,66.0,산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품,0.1,2,0.0,0,2
2024,멕시코,67.0,"조제 깃털ㆍ솜털과 그 제품, 조화, 사람 머리카락으로 된 제품",0.1,7,0.0,0,7
2024,멕시코,68.0,돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품,403.8,7807,19.7,615,7192
2024,멕시코,69.0,도자제품,16.8,404,0.8,22,382
2024,멕시코,70.0,유리와 유리제품,1718.6,5442,812.0,4386,1056
2024,멕시코,71.0,"천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",78.2,1563,235.8,1277,287
2024,멕시코,72.0,철강,1199886.0,1226697,3461.7,2101,1224596
2024,멕시코,73.0,철강의 제품,44674.5,171331,4301.3,9816,161515
2024,멕시코,74.0,구리와 그 제품,701.1,7684,14164.4,100210,-92526
2024,멕시코,75.0,니켈과 그 제품,15.3,237,3.6,1593,-1356
2024,멕시코,76.0,알루미늄과 그 제품,40367.5,137504,17717.9,32081,105423
2024,멕시코,79.0,아연과 그 제품,207.5,926,0.1,1,925
2024,멕시코,80.0,주석과 그 제품,15.7,536,0.0,1,534
2024,멕시코,81.0,"그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",0.8,68,100.5,399,-330
2024,멕시코,82.0,"비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",8686.9,110391,947.1,4153,106238
2024,멕시코,83.0,비금속(卑金屬)으로 만든 각종 제품,12230.4,64162,119.8,3885,60276
2024,멕시코,84.0,원자로ㆍ보일러ㆍ기계류와 이들의 부분품,108245.9,1324931,19859.0,544654,780277
2024,멕시코,85.0,"전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",48108.5,1579982,4143.0,354130,1225853
2024,멕시코,86.0,"철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",102.6,283,0.0,0,283
2024,멕시코,87.0,철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품,130984.2,1052245,20811.3,373078,679167
2024,멕시코,88.0,"항공기와 우주선, 이들의 부분품",0.0,4,2.2,1161,-1156
2024,멕시코,89.0,선박과 수상 구조물,3.1,25,106.4,4074,-4049
2024,멕시코,90.0,"광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",9643.6,226890,1713.3,260197,-33307
2024,멕시코,91.0,시계와 그 부분품,1.1,40,0.2,18,22
2024,멕시코,92.0,악기와 그 부분품과 부속품,5.0,90,6.8,642,-552
2024,멕시코,94.0,"가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",9731.7,52234,50.5,1783,50451
2024,멕시코,95.0,완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품,61.1,1471,441.4,5335,-3864
2024,멕시코,96.0,잡품,79.4,1246,24.3,952,295
2024,멕시코,97.0,예술품ㆍ수집품ㆍ골동품,0.1,63,0.2,1121,-1058
2024,멕시코,99.0,"일시적 입법 ; 설치된 간이 수정에 따른 입법을 트레이드한다 ; 추가적 수입제한농업인 것의 제 22 부에 따른 확립된 것 조정 행위, 수정된 것처럼",0.0,0,2.3,0,0
2024,모나코,30.0,의료용품,0.0,1,0.0,0,1
2024,모나코,33.0,"정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",0.1,5,16.3,684,-680
2024,모나코,34.0,비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품,0.0,0,2.3,38,-38
2024,모나코,39.0,플라스틱과 그 제품,0.0,1,0.0,3,-3
2024,모나코,42.0,"가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",0.0,0,0.0,1,-1
2024,모나코,54.0,"인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",0.0,4,0.0,0,4
2024,모나코,62.0,의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),0.0,0,0.0,4,-4
2024,모나코,84.0,원자로ㆍ보일러ㆍ기계류와 이들의 부분품,0.1,7,21.8,770,-763
2024,모나코,85.0,"전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",0.0,1,0.0,23,-22
2024,모나코,87.0,철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품,0.0,0,0.0,2,-2
2024,모나코,90.0,"광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",0.0,0,0.0,1,-1
2024,모나코,97.0,예술품ㆍ수집품ㆍ골동품,0.0,0,0.0,3,-3
2024,모로코,1.0,살아 있는 동물,0.0,0,0.0,5,-5
2024,모로코,3.0,어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물,140.6,186,1698.0,8425,-8239
2024,모로코,8.0,"식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",0.0,0,1.2,4,-4
2024,모로코,9.0,커피ㆍ차ㆍ마테(maté)ㆍ향신료,1.2,8,161.0,342,-334
2024,모로코,12.0,"채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",0.3,35,402.4,1115,-1080
2024,모로코,13.0,"락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",0.0,0,7.0,121,-121
2024,모로코,15.0,"동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",0.0,0,3.0,157,-157
2024,모로코,16.0,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품,0.0,1,0.0,0,1
2024,모로코,17.0,당류(糖類)와 설탕과자,0.5,1,0.0,0,1
2024,모로코,18.0,코코아와 그 조제품,0.3,1,0.0,0,1
2024,모로코,19.0,곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품,72.2,359,0.2,2,357
2024,모로코,20.0,채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품,2.0,13,0.0,0,13
2024,모로코,21.0,각종 조제 식료품,7.2,12,0.2,2,10
2024,모로코,22.0,음료ㆍ주류ㆍ식초,21.8,25,1.4,11,14
2024,모로코,23.0,"식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",0.2,4,200.0,98,-94
2024,모로코,24.0,"담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",5.0,4,0.0,0,4
2024,모로코,25.0,"소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",0.0,0,6791.7,616,-616
2024,모로코,26.0,광(鑛)ㆍ슬래그(slag)ㆍ회(灰),0.0,0,2390.4,2659,-2659
2024,모로코,27.0,"광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",137.2,508,0.0,0,508
2024,모로코,28.0,"무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",12703.6,481,0.0,0,481
2024,모로코,29.0,유기화학품,811.3,1285,1.3,47,1238
2024,모로코,30.0,의료용품,37.3,4137,0.0,0,4137
2024,모로코,31.0,비료,0.0,0,300.0,162,-162
2024,모로코,32.0,"유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",111.5,582,0.0,0,582
2024,모로코,33.0,"정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",16.4,699,1.6,113,586
2024,모로코,34.0,비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품,80.2,221,0.0,0,221
2024,모로코,35.0,"단백질계 물질, 변성전분, 글루(glue), 효소",0.0,1,0.0,0,1
2024,모로코,37.0,사진용이나 영화용 재료,6.0,155,0.0,0,155
2024,모로코,38.0,각종 화학공업 생산품,279.4,2379,0.0,0,2379
2024,모로코,39.0,플라스틱과 그 제품,4593.3,11360,1.6,48,11313
2024,모로코,40.0,고무와 그 제품,932.5,4604,0.9,17,4587
2024,모로코,41.0,원피(모피는 제외한다)와 가죽,0.0,0,0.0,2,-2
2024,모로코,42.0,"가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",0.0,0,6.6,1015,-1014
2024,모로코,43.0,모피ㆍ인조모피와 이들의 제품,0.0,0,2.4,42,-42
2024,모로코,44.0,"목재와 그 제품, 목탄",0.4,14,0.9,124,-111
2024,모로코,45.0,코르크(cork)와 그 제품,0.1,1,0.0,0,1
2024,모로코,46.0,"짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",0.0,0,3.7,746,-746
2024,모로코,47.0,"목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",0.0,0,48.5,16,-16
2024,모로코,48.0,"종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",2.3,36,2.0,49,-13
2024,모로코,49.0,"인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",22.5,124,0.2,2,123
2024,모로코,50.0,견,1.7,181,0.0,0,181
2024,모로코,54.0,"인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",2247.5,20776,0.0,0,20776
2024,모로코,55.0,인조스테이플섬유,796.6,875,0.0,1,874
2024,모로코,56.0,"워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",13.7,241,0.0,0,240
2024,모로코,57.0,양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개,0.0,0,0.8,20,-20
2024,모로코,58.0,"특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",2.2,60,0.0,1,59
2024,모로코,59.0,"침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",15.0,182,0.0,0,182
2024,모로코,60.0,메리야스 편물과 뜨개질 편물,12.3,155,0.0,0,155
2024,모로코,61.0,의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다),0.3,5,131.4,6393,-6389
2024,모로코,62.0,의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),0.0,0,338.2,21976,-21975
2024,모로코,63.0,"제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",2.1,48,5.5,18,30
2024,모로코,64.0,"신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",0.0,0,23.6,806,-806
2024,모로코,65.0,모자류와 그 부분품,0.0,0,0.1,20,-20
2024,모로코,67.0,"조제 깃털ㆍ솜털과 그 제품, 조화, 사람 머리카락으로 된 제품",0.1,2,0.0,0,2
2024,모로코,68.0,돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품,0.3,9,0.0,0,9
2024,모로코,69.0,도자제품,0.0,23,0.1,4,19
2024,모로코,70.0,유리와 유리제품,0.0,1,0.1,6,-5
2024,모로코,71.0,"천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",0.0,0,0.0,1,-1
2024,모로코,72.0,철강,23186.9,20981,36.0,18,20963
2024,모로코,73.0,철강의 제품,139.7,700,1.9,94,607
2024,모로코,74.0,구리와 그 제품,127.6,1840,182.3,1344,495
2024,모로코,75.0,니켈과 그 제품,0.0,0,660.0,11307,-11307
2024,모로코,76.0,알루미늄과 그 제품,11.0,180,816.9,1373,-1194
2024,모로코,79.0,아연과 그 제품,300.0,943,0.0,0,943
2024,모로코,82.0,"비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",23.7,149,0.1,0,149
2024,모로코,83.0,비금속(卑金屬)으로 만든 각종 제품,542.3,2402,0.0,11,2391
